Date,Time,PAR (raw),Datetime (CDT),PAR (calc),,Serial #:,5953
10/5/22,23:09:58,7802,10/5/2022 18:09:58,18.09780056,,,
10/5/22,23:09:59,7805,10/5/2022 18:09:59,18.14106518,,,
10/5/22,23:10:00,7798,10/5/2022 18:10:00,18.04027486,,,
10/5/22,23:10:01,7786,10/5/2022 18:10:01,17.86879255,,,
10/5/22,23:10:02,7792,10/5/2022 18:10:02,17.95432898,,,
10/5/22,23:10:03,7808,10/5/2022 18:10:03,18.18443323,,,
10/5/22,23:10:05,7807,10/5/2022 18:10:05,18.16996571,,,
10/5/22,23:10:06,7795,10/5/2022 18:10:06,17.99725062,,,
10/5/22,23:24:57,7706,10/5/2022 18:24:57,16.76649375,,,
10/5/22,23:24:58,7689,10/5/2022 18:24:58,16.54116137,,,
10/5/22,23:24:59,7704,10/5/2022 18:24:59,16.73982554,,,
10/5/22,23:25:00,7702,10/5/2022 18:25:00,16.71319975,,,
10/5/22,23:25:01,7683,10/5/2022 18:25:01,16.46235743,,,
10/5/22,23:25:02,7687,10/5/2022 18:25:02,16.51485156,,,
10/5/22,23:25:03,7705,10/5/2022 18:25:03,16.75315434,,,
10/5/22,23:25:04,7704,10/5/2022 18:25:04,16.73982554,,,
10/5/22,23:25:06,7690,10/5/2022 18:25:06,16.55433199,,,
10/5/22,23:25:07,7685,10/5/2022 18:25:07,16.48858361,,,
10/5/22,23:39:58,6560,10/5/2022 18:39:58,6.734628831,,,
10/5/22,23:39:59,6571,10/5/2022 18:39:59,6.793849885,,,
10/5/22,23:40:00,6577,10/5/2022 18:40:00,6.826371481,,,
10/5/22,23:40:01,6558,10/5/2022 18:40:01,6.723916961,,,
10/5/22,23:40:02,6553,10/5/2022 18:40:02,6.697211767,,,
10/5/22,23:40:03,6569,10/5/2022 18:40:03,6.78304382,,,
10/5/22,23:40:04,6566,10/5/2022 18:40:04,6.766866941,,,
10/5/22,23:40:05,6555,10/5/2022 18:40:05,6.707881094,,,
10/5/22,23:40:07,6559,10/5/2022 18:40:07,6.729270765,,,
10/5/22,23:40:08,6560,10/5/2022 18:40:08,6.734628831,,,
10/5/22,23:54:59,4561,10/5/2022 18:54:59,1.371941022,,,
10/5/22,23:55:00,4569,10/5/2022 18:55:00,1.380704491,,,
10/5/22,23:55:01,4579,10/5/2022 18:55:01,1.391737588,,,
10/5/22,23:55:02,4577,10/5/2022 18:55:02,1.389523938,,,
10/5/22,23:55:03,4566,10/5/2022 18:55:03,1.377411649,,,
10/5/22,23:55:04,4565,10/5/2022 18:55:04,1.376315781,,,
10/5/22,23:55:05,4561,10/5/2022 18:55:05,1.371941022,,,
10/5/22,23:55:06,4561,10/5/2022 18:55:06,1.371941022,,,
10/5/22,23:55:08,4557,10/5/2022 18:55:08,1.367580168,,,
10/5/22,23:55:09,4551,10/5/2022 18:55:09,1.361064863,,,
10/6/22,0:10:00,548,10/5/2022 19:10:00,0.056259267,,,
10/6/22,0:10:01,568,10/5/2022 19:10:01,0.057161985,,,
10/6/22,0:10:02,586,10/5/2022 19:10:02,0.05798681,,,
10/6/22,0:10:03,567,10/5/2022 19:10:03,0.057116507,,,
10/6/22,0:10:04,554,10/5/2022 19:10:04,0.056528575,,,
10/6/22,0:10:05,564,10/5/2022 19:10:05,0.05698029,,,
10/6/22,0:10:06,553,10/5/2022 19:10:06,0.056483601,,,
10/6/22,0:10:07,559,10/5/2022 19:10:07,0.056753983,,,
10/6/22,0:10:08,545,10/5/2022 19:10:08,0.056125094,,,
10/6/22,0:10:10,527,10/5/2022 19:10:10,0.055326751,,,
10/6/22,0:25:01,53,10/5/2022 19:25:01,0.037939483,,,
10/6/22,0:25:02,53,10/5/2022 19:25:02,0.037939483,,,
10/6/22,0:25:03,53,10/5/2022 19:25:03,0.037939483,,,
10/6/22,0:25:04,53,10/5/2022 19:25:04,0.037939483,,,
10/6/22,0:25:05,53,10/5/2022 19:25:05,0.037939483,,,
10/6/22,0:25:06,53,10/5/2022 19:25:06,0.037939483,,,
10/6/22,0:25:07,53,10/5/2022 19:25:07,0.037939483,,,
10/6/22,0:25:08,53,10/5/2022 19:25:08,0.037939483,,,
10/6/22,0:25:09,54,10/5/2022 19:25:09,0.037969691,,,
10/6/22,0:25:11,54,10/5/2022 19:25:11,0.037969691,,,
10/6/22,0:40:02,53,10/5/2022 19:40:02,0.037939483,,,
10/6/22,0:40:03,53,10/5/2022 19:40:03,0.037939483,,,
10/6/22,0:40:04,53,10/5/2022 19:40:04,0.037939483,,,
10/6/22,0:40:05,53,10/5/2022 19:40:05,0.037939483,,,
10/6/22,0:40:06,53,10/5/2022 19:40:06,0.037939483,,,
10/6/22,0:40:07,53,10/5/2022 19:40:07,0.037939483,,,
10/6/22,0:40:08,53,10/5/2022 19:40:08,0.037939483,,,
10/6/22,0:40:09,53,10/5/2022 19:40:09,0.037939483,,,
10/6/22,0:40:10,53,10/5/2022 19:40:10,0.037939483,,,
10/6/22,0:40:12,53,10/5/2022 19:40:12,0.037939483,,,
10/6/22,0:55:03,53,10/5/2022 19:55:03,0.037939483,,,
10/6/22,0:55:04,53,10/5/2022 19:55:04,0.037939483,,,
10/6/22,0:55:05,53,10/5/2022 19:55:05,0.037939483,,,
10/6/22,0:55:06,53,10/5/2022 19:55:06,0.037939483,,,
10/6/22,0:55:07,53,10/5/2022 19:55:07,0.037939483,,,
10/6/22,0:55:08,53,10/5/2022 19:55:08,0.037939483,,,
10/6/22,0:55:09,53,10/5/2022 19:55:09,0.037939483,,,
10/6/22,0:55:10,53,10/5/2022 19:55:10,0.037939483,,,
10/6/22,0:55:11,53,10/5/2022 19:55:11,0.037939483,,,
10/6/22,0:55:13,53,10/5/2022 19:55:13,0.037939483,,,
10/6/22,1:10:04,53,10/5/2022 20:10:04,0.037939483,,,
10/6/22,1:10:05,53,10/5/2022 20:10:05,0.037939483,,,
10/6/22,1:10:06,53,10/5/2022 20:10:06,0.037939483,,,
10/6/22,1:10:07,53,10/5/2022 20:10:07,0.037939483,,,
10/6/22,1:10:08,53,10/5/2022 20:10:08,0.037939483,,,
10/6/22,1:10:09,53,10/5/2022 20:10:09,0.037939483,,,
10/6/22,1:10:10,53,10/5/2022 20:10:10,0.037939483,,,
10/6/22,1:10:11,53,10/5/2022 20:10:11,0.037939483,,,
10/6/22,1:10:12,53,10/5/2022 20:10:12,0.037939483,,,
10/6/22,1:10:14,53,10/5/2022 20:10:14,0.037939483,,,
10/6/22,1:25:05,53,10/5/2022 20:25:05,0.037939483,,,
10/6/22,1:25:06,53,10/5/2022 20:25:06,0.037939483,,,
10/6/22,1:25:07,53,10/5/2022 20:25:07,0.037939483,,,
10/6/22,1:25:08,53,10/5/2022 20:25:08,0.037939483,,,
10/6/22,1:25:09,53,10/5/2022 20:25:09,0.037939483,,,
10/6/22,1:25:10,53,10/5/2022 20:25:10,0.037939483,,,
10/6/22,1:25:11,53,10/5/2022 20:25:11,0.037939483,,,
10/6/22,1:25:12,53,10/5/2022 20:25:12,0.037939483,,,
10/6/22,1:25:13,53,10/5/2022 20:25:13,0.037939483,,,
10/6/22,1:25:15,53,10/5/2022 20:25:15,0.037939483,,,
10/6/22,1:40:06,53,10/5/2022 20:40:06,0.037939483,,,
10/6/22,1:40:07,53,10/5/2022 20:40:07,0.037939483,,,
10/6/22,1:40:08,53,10/5/2022 20:40:08,0.037939483,,,
10/6/22,1:40:09,53,10/5/2022 20:40:09,0.037939483,,,
10/6/22,1:40:10,53,10/5/2022 20:40:10,0.037939483,,,
10/6/22,1:40:11,53,10/5/2022 20:40:11,0.037939483,,,
10/6/22,1:40:12,53,10/5/2022 20:40:12,0.037939483,,,
10/6/22,1:40:13,53,10/5/2022 20:40:13,0.037939483,,,
10/6/22,1:40:14,53,10/5/2022 20:40:14,0.037939483,,,
10/6/22,1:40:16,53,10/5/2022 20:40:16,0.037939483,,,
10/6/22,1:55:07,53,10/5/2022 20:55:07,0.037939483,,,
10/6/22,1:55:08,53,10/5/2022 20:55:08,0.037939483,,,
10/6/22,1:55:09,53,10/5/2022 20:55:09,0.037939483,,,
10/6/22,1:55:10,53,10/5/2022 20:55:10,0.037939483,,,
10/6/22,1:55:11,53,10/5/2022 20:55:11,0.037939483,,,
10/6/22,1:55:12,53,10/5/2022 20:55:12,0.037939483,,,
10/6/22,1:55:13,53,10/5/2022 20:55:13,0.037939483,,,
10/6/22,1:55:14,53,10/5/2022 20:55:14,0.037939483,,,
10/6/22,1:55:15,53,10/5/2022 20:55:15,0.037939483,,,
10/6/22,1:55:17,53,10/5/2022 20:55:17,0.037939483,,,
10/6/22,2:10:08,53,10/5/2022 21:10:08,0.037939483,,,
10/6/22,2:10:09,53,10/5/2022 21:10:09,0.037939483,,,
10/6/22,2:10:10,53,10/5/2022 21:10:10,0.037939483,,,
10/6/22,2:10:11,53,10/5/2022 21:10:11,0.037939483,,,
10/6/22,2:10:12,53,10/5/2022 21:10:12,0.037939483,,,
10/6/22,2:10:13,53,10/5/2022 21:10:13,0.037939483,,,
10/6/22,2:10:14,53,10/5/2022 21:10:14,0.037939483,,,
10/6/22,2:10:15,53,10/5/2022 21:10:15,0.037939483,,,
10/6/22,2:10:16,53,10/5/2022 21:10:16,0.037939483,,,
10/6/22,2:10:18,53,10/5/2022 21:10:18,0.037939483,,,
10/6/22,2:25:09,53,10/5/2022 21:25:09,0.037939483,,,
10/6/22,2:25:10,53,10/5/2022 21:25:10,0.037939483,,,
10/6/22,2:25:11,53,10/5/2022 21:25:11,0.037939483,,,
10/6/22,2:25:12,53,10/5/2022 21:25:12,0.037939483,,,
10/6/22,2:25:13,53,10/5/2022 21:25:13,0.037939483,,,
10/6/22,2:25:14,53,10/5/2022 21:25:14,0.037939483,,,
10/6/22,2:25:15,53,10/5/2022 21:25:15,0.037939483,,,
10/6/22,2:25:16,53,10/5/2022 21:25:16,0.037939483,,,
10/6/22,2:25:17,53,10/5/2022 21:25:17,0.037939483,,,
10/6/22,2:25:19,53,10/5/2022 21:25:19,0.037939483,,,
10/6/22,2:40:10,53,10/5/2022 21:40:10,0.037939483,,,
10/6/22,2:40:11,53,10/5/2022 21:40:11,0.037939483,,,
10/6/22,2:40:12,53,10/5/2022 21:40:12,0.037939483,,,
10/6/22,2:40:13,53,10/5/2022 21:40:13,0.037939483,,,
10/6/22,2:40:14,53,10/5/2022 21:40:14,0.037939483,,,
10/6/22,2:40:15,53,10/5/2022 21:40:15,0.037939483,,,
10/6/22,2:40:16,53,10/5/2022 21:40:16,0.037939483,,,
10/6/22,2:40:17,53,10/5/2022 21:40:17,0.037939483,,,
10/6/22,2:40:18,53,10/5/2022 21:40:18,0.037939483,,,
10/6/22,2:40:20,53,10/5/2022 21:40:20,0.037939483,,,
10/6/22,2:55:11,53,10/5/2022 21:55:11,0.037939483,,,
10/6/22,2:55:12,53,10/5/2022 21:55:12,0.037939483,,,
10/6/22,2:55:13,53,10/5/2022 21:55:13,0.037939483,,,
10/6/22,2:55:14,53,10/5/2022 21:55:14,0.037939483,,,
10/6/22,2:55:15,53,10/5/2022 21:55:15,0.037939483,,,
10/6/22,2:55:16,53,10/5/2022 21:55:16,0.037939483,,,
10/6/22,2:55:17,53,10/5/2022 21:55:17,0.037939483,,,
10/6/22,2:55:18,53,10/5/2022 21:55:18,0.037939483,,,
10/6/22,2:55:19,53,10/5/2022 21:55:19,0.037939483,,,
10/6/22,2:55:21,53,10/5/2022 21:55:21,0.037939483,,,
10/6/22,3:10:12,53,10/5/2022 22:10:12,0.037939483,,,
10/6/22,3:10:13,53,10/5/2022 22:10:13,0.037939483,,,
10/6/22,3:10:14,53,10/5/2022 22:10:14,0.037939483,,,
10/6/22,3:10:15,53,10/5/2022 22:10:15,0.037939483,,,
10/6/22,3:10:16,53,10/5/2022 22:10:16,0.037939483,,,
10/6/22,3:10:17,53,10/5/2022 22:10:17,0.037939483,,,
10/6/22,3:10:18,53,10/5/2022 22:10:18,0.037939483,,,
10/6/22,3:10:19,53,10/5/2022 22:10:19,0.037939483,,,
10/6/22,3:10:20,53,10/5/2022 22:10:20,0.037939483,,,
10/6/22,3:10:22,54,10/5/2022 22:10:22,0.037969691,,,
10/6/22,3:25:13,53,10/5/2022 22:25:13,0.037939483,,,
10/6/22,3:25:14,53,10/5/2022 22:25:14,0.037939483,,,
10/6/22,3:25:15,53,10/5/2022 22:25:15,0.037939483,,,
10/6/22,3:25:16,53,10/5/2022 22:25:16,0.037939483,,,
10/6/22,3:25:17,53,10/5/2022 22:25:17,0.037939483,,,
10/6/22,3:25:18,53,10/5/2022 22:25:18,0.037939483,,,
10/6/22,3:25:19,53,10/5/2022 22:25:19,0.037939483,,,
10/6/22,3:25:20,53,10/5/2022 22:25:20,0.037939483,,,
10/6/22,3:25:21,53,10/5/2022 22:25:21,0.037939483,,,
10/6/22,3:25:23,53,10/5/2022 22:25:23,0.037939483,,,
10/6/22,3:40:14,53,10/5/2022 22:40:14,0.037939483,,,
10/6/22,3:40:15,53,10/5/2022 22:40:15,0.037939483,,,
10/6/22,3:40:16,53,10/5/2022 22:40:16,0.037939483,,,
10/6/22,3:40:17,53,10/5/2022 22:40:17,0.037939483,,,
10/6/22,3:40:18,53,10/5/2022 22:40:18,0.037939483,,,
10/6/22,3:40:19,53,10/5/2022 22:40:19,0.037939483,,,
10/6/22,3:40:20,53,10/5/2022 22:40:20,0.037939483,,,
10/6/22,3:40:21,53,10/5/2022 22:40:21,0.037939483,,,
10/6/22,3:40:22,53,10/5/2022 22:40:22,0.037939483,,,
10/6/22,3:40:24,53,10/5/2022 22:40:24,0.037939483,,,
10/6/22,3:55:15,53,10/5/2022 22:55:15,0.037939483,,,
10/6/22,3:55:16,53,10/5/2022 22:55:16,0.037939483,,,
10/6/22,3:55:17,53,10/5/2022 22:55:17,0.037939483,,,
10/6/22,3:55:18,53,10/5/2022 22:55:18,0.037939483,,,
10/6/22,3:55:19,53,10/5/2022 22:55:19,0.037939483,,,
10/6/22,3:55:20,53,10/5/2022 22:55:20,0.037939483,,,
10/6/22,3:55:21,53,10/5/2022 22:55:21,0.037939483,,,
10/6/22,3:55:22,53,10/5/2022 22:55:22,0.037939483,,,
10/6/22,3:55:23,53,10/5/2022 22:55:23,0.037939483,,,
10/6/22,3:55:25,53,10/5/2022 22:55:25,0.037939483,,,
10/6/22,4:10:16,53,10/5/2022 23:10:16,0.037939483,,,
10/6/22,4:10:17,53,10/5/2022 23:10:17,0.037939483,,,
10/6/22,4:10:18,53,10/5/2022 23:10:18,0.037939483,,,
10/6/22,4:10:19,53,10/5/2022 23:10:19,0.037939483,,,
10/6/22,4:10:20,53,10/5/2022 23:10:20,0.037939483,,,
10/6/22,4:10:21,53,10/5/2022 23:10:21,0.037939483,,,
10/6/22,4:10:22,53,10/5/2022 23:10:22,0.037939483,,,
10/6/22,4:10:23,53,10/5/2022 23:10:23,0.037939483,,,
10/6/22,4:10:24,53,10/5/2022 23:10:24,0.037939483,,,
10/6/22,4:10:26,53,10/5/2022 23:10:26,0.037939483,,,
10/6/22,4:25:17,53,10/5/2022 23:25:17,0.037939483,,,
10/6/22,4:25:18,53,10/5/2022 23:25:18,0.037939483,,,
10/6/22,4:25:19,53,10/5/2022 23:25:19,0.037939483,,,
10/6/22,4:25:20,53,10/5/2022 23:25:20,0.037939483,,,
10/6/22,4:25:21,53,10/5/2022 23:25:21,0.037939483,,,
10/6/22,4:25:22,53,10/5/2022 23:25:22,0.037939483,,,
10/6/22,4:25:23,53,10/5/2022 23:25:23,0.037939483,,,
10/6/22,4:25:24,53,10/5/2022 23:25:24,0.037939483,,,
10/6/22,4:25:25,53,10/5/2022 23:25:25,0.037939483,,,
10/6/22,4:25:27,53,10/5/2022 23:25:27,0.037939483,,,
10/6/22,4:40:18,53,10/5/2022 23:40:18,0.037939483,,,
10/6/22,4:40:19,53,10/5/2022 23:40:19,0.037939483,,,
10/6/22,4:40:20,53,10/5/2022 23:40:20,0.037939483,,,
10/6/22,4:40:21,53,10/5/2022 23:40:21,0.037939483,,,
10/6/22,4:40:22,53,10/5/2022 23:40:22,0.037939483,,,
10/6/22,4:40:23,53,10/5/2022 23:40:23,0.037939483,,,
10/6/22,4:40:24,53,10/5/2022 23:40:24,0.037939483,,,
10/6/22,4:40:25,53,10/5/2022 23:40:25,0.037939483,,,
10/6/22,4:40:26,53,10/5/2022 23:40:26,0.037939483,,,
10/6/22,4:40:28,53,10/5/2022 23:40:28,0.037939483,,,
10/6/22,4:55:19,53,10/5/2022 23:55:19,0.037939483,,,
10/6/22,4:55:20,53,10/5/2022 23:55:20,0.037939483,,,
10/6/22,4:55:21,53,10/5/2022 23:55:21,0.037939483,,,
10/6/22,4:55:22,53,10/5/2022 23:55:22,0.037939483,,,
10/6/22,4:55:23,53,10/5/2022 23:55:23,0.037939483,,,
10/6/22,4:55:24,53,10/5/2022 23:55:24,0.037939483,,,
10/6/22,4:55:25,53,10/5/2022 23:55:25,0.037939483,,,
10/6/22,4:55:26,53,10/5/2022 23:55:26,0.037939483,,,
10/6/22,4:55:27,53,10/5/2022 23:55:27,0.037939483,,,
10/6/22,4:55:29,53,10/5/2022 23:55:29,0.037939483,,,
10/6/22,5:10:20,53,10/6/2022 0:10:20,0.037939483,,,
10/6/22,5:10:21,53,10/6/2022 0:10:21,0.037939483,,,
10/6/22,5:10:22,53,10/6/2022 0:10:22,0.037939483,,,
10/6/22,5:10:23,53,10/6/2022 0:10:23,0.037939483,,,
10/6/22,5:10:24,53,10/6/2022 0:10:24,0.037939483,,,
10/6/22,5:10:25,53,10/6/2022 0:10:25,0.037939483,,,
10/6/22,5:10:26,53,10/6/2022 0:10:26,0.037939483,,,
10/6/22,5:10:27,53,10/6/2022 0:10:27,0.037939483,,,
10/6/22,5:10:28,53,10/6/2022 0:10:28,0.037939483,,,
10/6/22,5:10:30,53,10/6/2022 0:10:30,0.037939483,,,
10/6/22,5:25:21,53,10/6/2022 0:25:21,0.037939483,,,
10/6/22,5:25:22,53,10/6/2022 0:25:22,0.037939483,,,
10/6/22,5:25:23,53,10/6/2022 0:25:23,0.037939483,,,
10/6/22,5:25:24,53,10/6/2022 0:25:24,0.037939483,,,
10/6/22,5:25:25,53,10/6/2022 0:25:25,0.037939483,,,
10/6/22,5:25:26,53,10/6/2022 0:25:26,0.037939483,,,
10/6/22,5:25:27,53,10/6/2022 0:25:27,0.037939483,,,
10/6/22,5:25:28,53,10/6/2022 0:25:28,0.037939483,,,
10/6/22,5:25:29,53,10/6/2022 0:25:29,0.037939483,,,
10/6/22,5:25:31,53,10/6/2022 0:25:31,0.037939483,,,
10/6/22,5:40:22,53,10/6/2022 0:40:22,0.037939483,,,
10/6/22,5:40:23,53,10/6/2022 0:40:23,0.037939483,,,
10/6/22,5:40:24,53,10/6/2022 0:40:24,0.037939483,,,
10/6/22,5:40:25,53,10/6/2022 0:40:25,0.037939483,,,
10/6/22,5:40:26,53,10/6/2022 0:40:26,0.037939483,,,
10/6/22,5:40:27,53,10/6/2022 0:40:27,0.037939483,,,
10/6/22,5:40:28,53,10/6/2022 0:40:28,0.037939483,,,
10/6/22,5:40:29,53,10/6/2022 0:40:29,0.037939483,,,
10/6/22,5:40:30,53,10/6/2022 0:40:30,0.037939483,,,
10/6/22,5:40:32,53,10/6/2022 0:40:32,0.037939483,,,
10/6/22,5:55:23,53,10/6/2022 0:55:23,0.037939483,,,
10/6/22,5:55:24,53,10/6/2022 0:55:24,0.037939483,,,
10/6/22,5:55:25,53,10/6/2022 0:55:25,0.037939483,,,
10/6/22,5:55:26,53,10/6/2022 0:55:26,0.037939483,,,
10/6/22,5:55:27,53,10/6/2022 0:55:27,0.037939483,,,
10/6/22,5:55:28,53,10/6/2022 0:55:28,0.037939483,,,
10/6/22,5:55:29,53,10/6/2022 0:55:29,0.037939483,,,
10/6/22,5:55:30,53,10/6/2022 0:55:30,0.037939483,,,
10/6/22,5:55:31,53,10/6/2022 0:55:31,0.037939483,,,
10/6/22,5:55:33,53,10/6/2022 0:55:33,0.037939483,,,
10/6/22,6:10:24,53,10/6/2022 1:10:24,0.037939483,,,
10/6/22,6:10:25,53,10/6/2022 1:10:25,0.037939483,,,
10/6/22,6:10:26,53,10/6/2022 1:10:26,0.037939483,,,
10/6/22,6:10:27,53,10/6/2022 1:10:27,0.037939483,,,
10/6/22,6:10:28,53,10/6/2022 1:10:28,0.037939483,,,
10/6/22,6:10:29,53,10/6/2022 1:10:29,0.037939483,,,
10/6/22,6:10:30,53,10/6/2022 1:10:30,0.037939483,,,
10/6/22,6:10:31,53,10/6/2022 1:10:31,0.037939483,,,
10/6/22,6:10:32,53,10/6/2022 1:10:32,0.037939483,,,
10/6/22,6:10:34,53,10/6/2022 1:10:34,0.037939483,,,
10/6/22,6:25:25,53,10/6/2022 1:25:25,0.037939483,,,
10/6/22,6:25:26,53,10/6/2022 1:25:26,0.037939483,,,
10/6/22,6:25:27,53,10/6/2022 1:25:27,0.037939483,,,
10/6/22,6:25:28,53,10/6/2022 1:25:28,0.037939483,,,
10/6/22,6:25:29,53,10/6/2022 1:25:29,0.037939483,,,
10/6/22,6:25:30,53,10/6/2022 1:25:30,0.037939483,,,
10/6/22,6:25:31,53,10/6/2022 1:25:31,0.037939483,,,
10/6/22,6:25:32,53,10/6/2022 1:25:32,0.037939483,,,
10/6/22,6:25:33,53,10/6/2022 1:25:33,0.037939483,,,
10/6/22,6:25:35,53,10/6/2022 1:25:35,0.037939483,,,
10/6/22,6:40:26,53,10/6/2022 1:40:26,0.037939483,,,
10/6/22,6:40:27,53,10/6/2022 1:40:27,0.037939483,,,
10/6/22,6:40:28,53,10/6/2022 1:40:28,0.037939483,,,
10/6/22,6:40:29,53,10/6/2022 1:40:29,0.037939483,,,
10/6/22,6:40:30,53,10/6/2022 1:40:30,0.037939483,,,
10/6/22,6:40:31,53,10/6/2022 1:40:31,0.037939483,,,
10/6/22,6:40:32,53,10/6/2022 1:40:32,0.037939483,,,
10/6/22,6:40:33,53,10/6/2022 1:40:33,0.037939483,,,
10/6/22,6:40:34,53,10/6/2022 1:40:34,0.037939483,,,
10/6/22,6:40:36,53,10/6/2022 1:40:36,0.037939483,,,
10/6/22,6:55:27,53,10/6/2022 1:55:27,0.037939483,,,
10/6/22,6:55:28,53,10/6/2022 1:55:28,0.037939483,,,
10/6/22,6:55:29,53,10/6/2022 1:55:29,0.037939483,,,
10/6/22,6:55:30,53,10/6/2022 1:55:30,0.037939483,,,
10/6/22,6:55:31,53,10/6/2022 1:55:31,0.037939483,,,
10/6/22,6:55:32,53,10/6/2022 1:55:32,0.037939483,,,
10/6/22,6:55:33,53,10/6/2022 1:55:33,0.037939483,,,
10/6/22,6:55:34,53,10/6/2022 1:55:34,0.037939483,,,
10/6/22,6:55:35,53,10/6/2022 1:55:35,0.037939483,,,
10/6/22,6:55:37,53,10/6/2022 1:55:37,0.037939483,,,
10/6/22,7:10:28,53,10/6/2022 2:10:28,0.037939483,,,
10/6/22,7:10:29,53,10/6/2022 2:10:29,0.037939483,,,
10/6/22,7:10:30,53,10/6/2022 2:10:30,0.037939483,,,
10/6/22,7:10:31,53,10/6/2022 2:10:31,0.037939483,,,
10/6/22,7:10:32,53,10/6/2022 2:10:32,0.037939483,,,
10/6/22,7:10:33,53,10/6/2022 2:10:33,0.037939483,,,
10/6/22,7:10:34,53,10/6/2022 2:10:34,0.037939483,,,
10/6/22,7:10:35,53,10/6/2022 2:10:35,0.037939483,,,
10/6/22,7:10:36,53,10/6/2022 2:10:36,0.037939483,,,
10/6/22,7:10:38,53,10/6/2022 2:10:38,0.037939483,,,
10/6/22,7:25:29,53,10/6/2022 2:25:29,0.037939483,,,
10/6/22,7:25:30,53,10/6/2022 2:25:30,0.037939483,,,
10/6/22,7:25:31,53,10/6/2022 2:25:31,0.037939483,,,
10/6/22,7:25:32,53,10/6/2022 2:25:32,0.037939483,,,
10/6/22,7:25:33,53,10/6/2022 2:25:33,0.037939483,,,
10/6/22,7:25:34,53,10/6/2022 2:25:34,0.037939483,,,
10/6/22,7:25:35,53,10/6/2022 2:25:35,0.037939483,,,
10/6/22,7:25:36,53,10/6/2022 2:25:36,0.037939483,,,
10/6/22,7:25:37,53,10/6/2022 2:25:37,0.037939483,,,
10/6/22,7:25:39,53,10/6/2022 2:25:39,0.037939483,,,
10/6/22,7:40:30,53,10/6/2022 2:40:30,0.037939483,,,
10/6/22,7:40:31,53,10/6/2022 2:40:31,0.037939483,,,
10/6/22,7:40:32,53,10/6/2022 2:40:32,0.037939483,,,
10/6/22,7:40:33,53,10/6/2022 2:40:33,0.037939483,,,
10/6/22,7:40:34,53,10/6/2022 2:40:34,0.037939483,,,
10/6/22,7:40:35,53,10/6/2022 2:40:35,0.037939483,,,
10/6/22,7:40:36,53,10/6/2022 2:40:36,0.037939483,,,
10/6/22,7:40:37,53,10/6/2022 2:40:37,0.037939483,,,
10/6/22,7:40:38,53,10/6/2022 2:40:38,0.037939483,,,
10/6/22,7:40:40,53,10/6/2022 2:40:40,0.037939483,,,
10/6/22,7:55:31,53,10/6/2022 2:55:31,0.037939483,,,
10/6/22,7:55:32,53,10/6/2022 2:55:32,0.037939483,,,
10/6/22,7:55:33,53,10/6/2022 2:55:33,0.037939483,,,
10/6/22,7:55:34,53,10/6/2022 2:55:34,0.037939483,,,
10/6/22,7:55:35,53,10/6/2022 2:55:35,0.037939483,,,
10/6/22,7:55:36,53,10/6/2022 2:55:36,0.037939483,,,
10/6/22,7:55:37,53,10/6/2022 2:55:37,0.037939483,,,
10/6/22,7:55:38,53,10/6/2022 2:55:38,0.037939483,,,
10/6/22,7:55:39,53,10/6/2022 2:55:39,0.037939483,,,
10/6/22,7:55:41,53,10/6/2022 2:55:41,0.037939483,,,
10/6/22,8:10:32,53,10/6/2022 3:10:32,0.037939483,,,
10/6/22,8:10:33,53,10/6/2022 3:10:33,0.037939483,,,
10/6/22,8:10:34,53,10/6/2022 3:10:34,0.037939483,,,
10/6/22,8:10:35,53,10/6/2022 3:10:35,0.037939483,,,
10/6/22,8:10:36,53,10/6/2022 3:10:36,0.037939483,,,
10/6/22,8:10:37,53,10/6/2022 3:10:37,0.037939483,,,
10/6/22,8:10:38,53,10/6/2022 3:10:38,0.037939483,,,
10/6/22,8:10:39,53,10/6/2022 3:10:39,0.037939483,,,
10/6/22,8:10:40,53,10/6/2022 3:10:40,0.037939483,,,
10/6/22,8:10:42,53,10/6/2022 3:10:42,0.037939483,,,
10/6/22,8:25:33,53,10/6/2022 3:25:33,0.037939483,,,
10/6/22,8:25:34,53,10/6/2022 3:25:34,0.037939483,,,
10/6/22,8:25:35,53,10/6/2022 3:25:35,0.037939483,,,
10/6/22,8:25:36,53,10/6/2022 3:25:36,0.037939483,,,
10/6/22,8:25:37,53,10/6/2022 3:25:37,0.037939483,,,
10/6/22,8:25:38,53,10/6/2022 3:25:38,0.037939483,,,
10/6/22,8:25:39,53,10/6/2022 3:25:39,0.037939483,,,
10/6/22,8:25:40,53,10/6/2022 3:25:40,0.037939483,,,
10/6/22,8:25:41,54,10/6/2022 3:25:41,0.037969691,,,
10/6/22,8:25:43,54,10/6/2022 3:25:43,0.037969691,,,
10/6/22,8:40:34,53,10/6/2022 3:40:34,0.037939483,,,
10/6/22,8:40:35,53,10/6/2022 3:40:35,0.037939483,,,
10/6/22,8:40:36,53,10/6/2022 3:40:36,0.037939483,,,
10/6/22,8:40:37,53,10/6/2022 3:40:37,0.037939483,,,
10/6/22,8:40:38,53,10/6/2022 3:40:38,0.037939483,,,
10/6/22,8:40:39,53,10/6/2022 3:40:39,0.037939483,,,
10/6/22,8:40:40,53,10/6/2022 3:40:40,0.037939483,,,
10/6/22,8:40:41,53,10/6/2022 3:40:41,0.037939483,,,
